Accession,Release_Date,Isolate,Genotype,Geo_Location,Country,USA,Collection_Date,GenBank_Title
KY620487,2017-03-11T00:00:00Z,sP138504,,,,,2014-01-08,"Hepacivirus C isolate sP138504 polyprotein gene, complete cds"
KY620488,2017-03-11T00:00:00Z,sP140517,,,,,2014-01-07,"Hepacivirus C isolate sP140517 polyprotein gene, complete cds"
KY620489,2017-03-11T00:00:00Z,sP124721,,,,,2013-12-30,"Hepacivirus C isolate sP124721 polyprotein gene, complete cds"
KY620490,2017-03-11T00:00:00Z,sP158925,,,,,2013-12-30,"Hepacivirus C isolate sP158925 polyprotein gene, complete cds"
KY620491,2017-03-11T00:00:00Z,sP167177,,,,,2013-12-26,"Hepacivirus C isolate sP167177 polyprotein gene, complete cds"
KY620492,2017-03-11T00:00:00Z,sP193030,,,,,2013-12-30,"Hepacivirus C isolate sP193030 polyprotein gene, complete cds"
KY620493,2017-03-11T00:00:00Z,sP118785,,,,,2014-01-08,"Hepacivirus C isolate sP118785 polyprotein gene, complete cds"
KY620494,2017-03-11T00:00:00Z,sP194356,,,,,2014-01-06,"Hepacivirus C isolate sP194356 polyprotein gene, complete cds"
KY620495,2017-03-11T00:00:00Z,sP196255,,,,,2014-01-13,"Hepacivirus C isolate sP196255 polyprotein gene, complete cds"
KY620496,2017-03-11T00:00:00Z,sP167557,,,,,2014-01-14,"Hepacivirus C isolate sP167557 polyprotein gene, complete cds"
KY620497,2017-03-11T00:00:00Z,sP165046,,,,,2014-01-03,"Hepacivirus C isolate sP165046 polyprotein gene, complete cds"
KY620498,2017-03-11T00:00:00Z,sP100291,,,,,2014-01-07,"Hepacivirus C isolate sP100291 polyprotein gene, complete cds"
KY620499,2017-03-11T00:00:00Z,sP189317,,,,,2013-12-30,"Hepacivirus C isolate sP189317 polyprotein gene, complete cds"
KY620500,2017-03-11T00:00:00Z,sP152424,,,,,2014-01-02,"Hepacivirus C isolate sP152424 polyprotein gene, complete cds"
KY620501,2017-03-11T00:00:00Z,sP174047,,,,,2013-12-30,"Hepacivirus C isolate sP174047 polyprotein gene, complete cds"
KY620502,2017-03-11T00:00:00Z,sP134146,,,,,2014-01-13,"Hepacivirus C isolate sP134146 polyprotein gene, complete cds"
KY620503,2017-03-11T00:00:00Z,sP177052,,,,,2014-01-03,"Hepacivirus C isolate sP177052 polyprotein gene, complete cds"
KY620504,2017-03-11T00:00:00Z,sP175365,,,,,2014-01-06,"Hepacivirus C isolate sP175365 polyprotein gene, complete cds"
KY620505,2017-03-11T00:00:00Z,sP126889,,,,,2014-01-08,"Hepacivirus C isolate sP126889 polyprotein gene, complete cds"
KY620506,2017-03-11T00:00:00Z,sP128476,,,,,2014-01-06,"Hepacivirus C isolate sP128476 polyprotein gene, complete cds"
KY620507,2017-03-11T00:00:00Z,sP155451,,,,,2014-01-06,"Hepacivirus C isolate sP155451 polyprotein gene, complete cds"
KY620508,2017-03-11T00:00:00Z,sP176369,,,,,2014-01-06,"Hepacivirus C isolate sP176369 polyprotein gene, complete cds"
KY620509,2017-03-11T00:00:00Z,sP196399,,,,,2014-01-07,"Hepacivirus C isolate sP196399 polyprotein gene, complete cds"
KY620510,2017-03-11T00:00:00Z,sP132633,,,,,2014-01-07,"Hepacivirus C isolate sP132633 polyprotein gene, complete cds"
KY620511,2017-03-11T00:00:00Z,sP179554,,,,,2014-01-09,"Hepacivirus C isolate sP179554 polyprotein gene, complete cds"
KY620512,2017-03-11T00:00:00Z,sP106397,,,,,2014-01-03,"Hepacivirus C isolate sP106397 polyprotein gene, complete cds"
KY620513,2017-03-11T00:00:00Z,sP151412,,,,,2014-01-07,"Hepacivirus C isolate sP151412 polyprotein gene, complete cds"
KY620514,2017-03-11T00:00:00Z,sP199191,,,,,2014-01-03,"Hepacivirus C isolate sP199191 polyprotein gene, complete cds"
KY620515,2017-03-11T00:00:00Z,sP133229,,,,,2014-01-06,"Hepacivirus C isolate sP133229 polyprotein gene, complete cds"
KY620516,2017-03-11T00:00:00Z,sP123322,,,,,2014-01-10,"Hepacivirus C isolate sP123322 polyprotein gene, complete cds"
KY620517,2017-03-11T00:00:00Z,sP131172,,,,,2014-01-07,"Hepacivirus C isolate sP131172 polyprotein gene, complete cds"
KY620518,2017-03-11T00:00:00Z,sP161327,,,,,2014-01-07,"Hepacivirus C isolate sP161327 polyprotein gene, complete cds"
KY620519,2017-03-11T00:00:00Z,sP100718,,,,,2014-01-09,"Hepacivirus C isolate sP100718 polyprotein gene, complete cds"
KY620520,2017-03-11T00:00:00Z,sP136748,,,,,2014-01-09,"Hepacivirus C isolate sP136748 polyprotein gene, complete cds"
KY620521,2017-03-11T00:00:00Z,sP125310,,,,,2014-01-07,"Hepacivirus C isolate sP125310 polyprotein gene, complete cds"
KY620522,2017-03-11T00:00:00Z,sP191897,,,,,2014-01-10,"Hepacivirus C isolate sP191897 polyprotein gene, complete cds"
KY620523,2017-03-11T00:00:00Z,sP194241,,,,,2014-01-13,"Hepacivirus C isolate sP194241 polyprotein gene, complete cds"
KY620524,2017-03-11T00:00:00Z,sP115799,,,,,2014-01-14,"Hepacivirus C isolate sP115799 polyprotein gene, complete cds"
KY620525,2017-03-11T00:00:00Z,sP131648,,,,,2014-01-09,"Hepacivirus C isolate sP131648 polyprotein gene, complete cds"
KY620526,2017-03-11T00:00:00Z,sP177310,,,,,2014-01-20,"Hepacivirus C isolate sP177310 polyprotein gene, complete cds"
KY620527,2017-03-11T00:00:00Z,sP130086,,,,,2014-01-15,"Hepacivirus C isolate sP130086 polyprotein gene, complete cds"
KY620528,2017-03-11T00:00:00Z,sP153686,,,,,2014-01-16,"Hepacivirus C isolate sP153686 polyprotein gene, complete cds"
KY620529,2017-03-11T00:00:00Z,sP107232,,,,,2014-01-09,"Hepacivirus C isolate sP107232 polyprotein gene, complete cds"
KY620530,2017-03-11T00:00:00Z,sP170078,,,,,2014-01-10,"Hepacivirus C isolate sP170078 polyprotein gene, complete cds"
KY620531,2017-03-11T00:00:00Z,sP199928,,,,,2014-01-06,"Hepacivirus C isolate sP199928 polyprotein gene, complete cds"
KY620532,2017-03-11T00:00:00Z,sP141744,,,,,2014-01-07,"Hepacivirus C isolate sP141744 polyprotein gene, complete cds"
KY620533,2017-03-11T00:00:00Z,sP180254,,,,,2014-01-08,"Hepacivirus C isolate sP180254 polyprotein gene, complete cds"
KY620534,2017-03-11T00:00:00Z,sP186199,,,,,2014-01-08,"Hepacivirus C isolate sP186199 polyprotein gene, complete cds"
KY620535,2017-03-11T00:00:00Z,sP140561,,,,,2014-01-09,"Hepacivirus C isolate sP140561 polyprotein gene, complete cds"
KY620536,2017-03-11T00:00:00Z,sP140521,,,,,2014-01-14,"Hepacivirus C isolate sP140521 polyprotein gene, complete cds"
KY620537,2017-03-11T00:00:00Z,sP113246,,,,,2014-01-16,"Hepacivirus C isolate sP113246 polyprotein gene, complete cds"
KY620538,2017-03-11T00:00:00Z,sP183818,,,,,2014-01-11,"Hepacivirus C isolate sP183818 polyprotein gene, complete cds"
KY620539,2017-03-11T00:00:00Z,sP195991,,,,,2014-01-13,"Hepacivirus C isolate sP195991 polyprotein gene, complete cds"
KY620540,2017-03-11T00:00:00Z,sP136496,,,,,2014-01-17,"Hepacivirus C isolate sP136496 polyprotein gene, complete cds"
KY620541,2017-03-11T00:00:00Z,sP148217,,,,,2014-01-14,"Hepacivirus C isolate sP148217 polyprotein gene, complete cds"
KY620542,2017-03-11T00:00:00Z,sP134901,,,,,2014-01-15,"Hepacivirus C isolate sP134901 polyprotein gene, complete cds"
KY620543,2017-03-11T00:00:00Z,sP100960,,,,,2014-01-15,"Hepacivirus C isolate sP100960 polyprotein gene, complete cds"
KY620544,2017-03-11T00:00:00Z,sP185855,,,,,2014-01-17,"Hepacivirus C isolate sP185855 polyprotein gene, complete cds"
KY620545,2017-03-11T00:00:00Z,sP128301,,,,,2014-01-16,"Hepacivirus C isolate sP128301 polyprotein gene, complete cds"
KY620546,2017-03-11T00:00:00Z,sP185497,,,,,2014-01-16,"Hepacivirus C isolate sP185497 polyprotein gene, complete cds"
KY620547,2017-03-11T00:00:00Z,sP160455,,,,,2014-01-15,"Hepacivirus C isolate sP160455 polyprotein gene, complete cds"
KY620548,2017-03-11T00:00:00Z,sP124139,,,,,2014-01-20,"Hepacivirus C isolate sP124139 polyprotein gene, complete cds"
KY620549,2017-03-11T00:00:00Z,sP148730,,,,,2014-01-16,"Hepacivirus C isolate sP148730 polyprotein gene, complete cds"
KY620550,2017-03-11T00:00:00Z,sP112534,,,,,2014-01-20,"Hepacivirus C isolate sP112534 polyprotein gene, complete cds"
KY620551,2017-03-11T00:00:00Z,sP117020,,,,,2014-01-16,"Hepacivirus C isolate sP117020 polyprotein gene, complete cds"
KY620552,2017-03-11T00:00:00Z,sP119082,,,,,2014-01-20,"Hepacivirus C isolate sP119082 polyprotein gene, complete cds"
KY620553,2017-03-11T00:00:00Z,sP127384,,,,,2014-01-20,"Hepacivirus C isolate sP127384 polyprotein gene, complete cds"
KY620554,2017-03-11T00:00:00Z,sP193645,,,,,2014-01-13,"Hepacivirus C isolate sP193645 polyprotein gene, complete cds"
KY620555,2017-03-11T00:00:00Z,sP140598,,,,,2014-01-14,"Hepacivirus C isolate sP140598 polyprotein gene, complete cds"
KY620556,2017-03-11T00:00:00Z,sP102021,,,,,2014-01-14,"Hepacivirus C isolate sP102021 polyprotein gene, complete cds"
KY620557,2017-03-11T00:00:00Z,sP130954,,,,,2014-01-21,"Hepacivirus C isolate sP130954 polyprotein gene, complete cds"
KY620558,2017-03-11T00:00:00Z,sP170623,,,,,2014-01-16,"Hepacivirus C isolate sP170623 polyprotein gene, complete cds"
KY620559,2017-03-11T00:00:00Z,sP169235,,,,,2014-01-16,"Hepacivirus C isolate sP169235 polyprotein-like gene, complete sequence"
KY620560,2017-03-11T00:00:00Z,sP199435,,,,,2014-01-23,"Hepacivirus C isolate sP199435 polyprotein gene, complete cds"
KY620561,2017-03-11T00:00:00Z,sP187273,,,,,2014-01-21,"Hepacivirus C isolate sP187273 polyprotein gene, complete cds"
KY620562,2017-03-11T00:00:00Z,sP151376,,,,,2014-01-20,"Hepacivirus C isolate sP151376 polyprotein gene, complete cds"
KY620563,2017-03-11T00:00:00Z,sP127903,,,,,2014-01-21,"Hepacivirus C isolate sP127903 polyprotein gene, complete cds"
KY620564,2017-03-11T00:00:00Z,sP166533,,,,,2014-01-23,"Hepacivirus C isolate sP166533 polyprotein gene, complete cds"
KY620565,2017-03-11T00:00:00Z,sP194674,,,,,2014-01-23,"Hepacivirus C isolate sP194674 polyprotein gene, complete cds"
KY620566,2017-03-11T00:00:00Z,sP148879,,,,,2014-01-23,"Hepacivirus C isolate sP148879 polyprotein gene, complete cds"
KY620567,2017-03-11T00:00:00Z,sP178112,,,,,2014-01-23,"Hepacivirus C isolate sP178112 polyprotein gene, complete cds"
KY620568,2017-03-11T00:00:00Z,sP198315,,,,,2014-01-20,"Hepacivirus C isolate sP198315 polyprotein gene, complete cds"
KY620569,2017-03-11T00:00:00Z,sP105067,,,,,2014-01-20,"Hepacivirus C isolate sP105067 polyprotein gene, complete cds"
KY620570,2017-03-11T00:00:00Z,sP199426,,,,,2014-01-20,"Hepacivirus C isolate sP199426 polyprotein gene, complete cds"
KY620571,2017-03-11T00:00:00Z,sP156807,,,,,2014-01-29,"Hepacivirus C isolate sP156807 polyprotein gene, complete cds"
KY620572,2017-03-11T00:00:00Z,sP138749,,,,,2014-01-21,"Hepacivirus C isolate sP138749 polyprotein gene, complete cds"
KY620573,2017-03-11T00:00:00Z,sP136694,,,,,2014-01-22,"Hepacivirus C isolate sP136694 polyprotein gene, complete cds"
KY620574,2017-03-11T00:00:00Z,sP186740,,,,,2014-01-24,"Hepacivirus C isolate sP186740 polyprotein gene, complete cds"
KY620575,2017-03-11T00:00:00Z,sP183631,,,,,2014-01-22,"Hepacivirus C isolate sP183631 polyprotein gene, complete cds"
KY620576,2017-03-11T00:00:00Z,sP100267,,,,,2014-01-23,"Hepacivirus C isolate sP100267 polyprotein gene, complete cds"
KY620577,2017-03-11T00:00:00Z,sP155261,,,,,2014-01-21,"Hepacivirus C isolate sP155261 polyprotein gene, complete cds"
KY620578,2017-03-11T00:00:00Z,sP130312,,,,,2014-01-20,"Hepacivirus C isolate sP130312 polyprotein gene, complete cds"
KY620579,2017-03-11T00:00:00Z,sP169890,,,,,2014-01-21,"Hepacivirus C isolate sP169890 polyprotein gene, complete cds"
KY620580,2017-03-11T00:00:00Z,sP181504,,,,,2014-01-24,"Hepacivirus C isolate sP181504 polyprotein gene, complete cds"
KY620581,2017-03-11T00:00:00Z,sP102673,,,,,2014-03-13,"Hepacivirus C isolate sP102673 polyprotein gene, complete cds"
KY620582,2017-03-11T00:00:00Z,sP107295,,,,,2014-01-21,"Hepacivirus C isolate sP107295 polyprotein gene, complete cds"
KY620583,2017-03-11T00:00:00Z,sP169662,,,,,2014-01-24,"Hepacivirus C isolate sP169662 polyprotein gene, complete cds"
KY620584,2017-03-11T00:00:00Z,sP133096,,,,,2014-01-20,"Hepacivirus C isolate sP133096 polyprotein gene, complete cds"
KY620585,2017-03-11T00:00:00Z,sP144439,,,,,2014-01-27,"Hepacivirus C isolate sP144439 polyprotein gene, complete cds"
KY620586,2017-03-11T00:00:00Z,sP117692,,,,,2014-01-27,"Hepacivirus C isolate sP117692 polyprotein gene, complete cds"
KY620587,2017-03-11T00:00:00Z,sP158533,,,,,2014-01-23,"Hepacivirus C isolate sP158533 polyprotein gene, complete cds"
KY620588,2017-03-11T00:00:00Z,sP164104,,,,,2014-01-23,"Hepacivirus C isolate sP164104 polyprotein gene, complete cds"
KY620589,2017-03-11T00:00:00Z,sP186887,,,,,2014-02-12,"Hepacivirus C isolate sP186887 polyprotein gene, complete cds"
KY620590,2017-03-11T00:00:00Z,sP141234,,,,,2014-01-28,"Hepacivirus C isolate sP141234 polyprotein gene, complete cds"
KY620591,2017-03-11T00:00:00Z,sP105383,,,,,2014-01-27,"Hepacivirus C isolate sP105383 polyprotein gene, complete cds"
KY620592,2017-03-11T00:00:00Z,sP159110,,,,,2014-01-30,"Hepacivirus C isolate sP159110 polyprotein gene, complete cds"
KY620593,2017-03-11T00:00:00Z,sP158986,,,,,2014-01-28,"Hepacivirus C isolate sP158986 polyprotein gene, complete cds"
KY620594,2017-03-11T00:00:00Z,sP153129,,,,,2014-01-29,"Hepacivirus C isolate sP153129 polyprotein gene, complete cds"
KY620595,2017-03-11T00:00:00Z,sP114978,,,,,2014-01-29,"Hepacivirus C isolate sP114978 polyprotein gene, complete cds"
KY620596,2017-03-11T00:00:00Z,sP160318,,,,,2014-01-29,"Hepacivirus C isolate sP160318 polyprotein gene, complete cds"
KY620597,2017-03-11T00:00:00Z,sP150884,,,,,2014-01-29,"Hepacivirus C isolate sP150884 polyprotein gene, complete cds"
KY620598,2017-03-11T00:00:00Z,sP168744,,,,,2014-01-29,"Hepacivirus C isolate sP168744 polyprotein gene, complete cds"
KY620599,2017-03-11T00:00:00Z,sP134204,,,,,2014-02-04,"Hepacivirus C isolate sP134204 polyprotein gene, complete cds"
KY620600,2017-03-11T00:00:00Z,sP126203,,,,,2014-01-23,"Hepacivirus C isolate sP126203 polyprotein gene, complete cds"
KY620601,2017-03-11T00:00:00Z,sP157803,,,,,2014-01-30,"Hepacivirus C isolate sP157803 polyprotein gene, complete cds"
KY620602,2017-03-11T00:00:00Z,sP154801,,,,,2014-02-11,"Hepacivirus C isolate sP154801 polyprotein gene, complete cds"
KY620603,2017-03-11T00:00:00Z,sP132204,,,,,2014-02-11,"Hepacivirus C isolate sP132204 polyprotein gene, complete cds"
KY620604,2017-03-11T00:00:00Z,sP124349,,,,,2014-01-27,"Hepacivirus C isolate sP124349 polyprotein gene, complete cds"
KY620605,2017-03-11T00:00:00Z,sP147317,,,,,2014-01-23,"Hepacivirus C isolate sP147317 polyprotein gene, complete cds"
KY620606,2017-03-11T00:00:00Z,sP189216,,,,,2014-01-31,"Hepacivirus C isolate sP189216 polyprotein gene, complete cds"
KY620607,2017-03-11T00:00:00Z,sP173143,,,,,2014-02-07,"Hepacivirus C isolate sP173143 polyprotein gene, complete cds"
KY620608,2017-03-11T00:00:00Z,sP161279,,,,,2014-01-29,"Hepacivirus C isolate sP161279 polyprotein gene, complete cds"
KY620609,2017-03-11T00:00:00Z,sP100506,,,,,2014-01-29,"Hepacivirus C isolate sP100506 polyprotein gene, complete cds"
KY620610,2017-03-11T00:00:00Z,sP109428,,,,,2014-01-31,"Hepacivirus C isolate sP109428 polyprotein gene, complete cds"
KY620611,2017-03-11T00:00:00Z,sP142138,,,,,2014-02-03,"Hepacivirus C isolate sP142138 polyprotein gene, complete cds"
KY620612,2017-03-11T00:00:00Z,sP133328,,,,,2014-02-03,"Hepacivirus C isolate sP133328 polyprotein gene, complete cds"
KY620613,2017-03-11T00:00:00Z,sP185241,,,,,2014-02-12,"Hepacivirus C isolate sP185241 polyprotein gene, complete cds"
KY620614,2017-03-11T00:00:00Z,sP165902,,,,,2014-02-10,"Hepacivirus C isolate sP165902 polyprotein gene, complete cds"
KY620615,2017-03-11T00:00:00Z,sP170074,,,,,2014-02-05,"Hepacivirus C isolate sP170074 polyprotein gene, complete cds"
KY620616,2017-03-11T00:00:00Z,sP196865,,,,,2014-02-04,"Hepacivirus C isolate sP196865 polyprotein gene, complete cds"
KY620617,2017-03-11T00:00:00Z,sP152733,,,,,2014-02-03,"Hepacivirus C isolate sP152733 polyprotein gene, complete cds"
KY620618,2017-03-11T00:00:00Z,sP100982,,,,,2014-02-18,"Hepacivirus C isolate sP100982 polyprotein gene, complete cds"
KY620619,2017-03-11T00:00:00Z,sP187542,,,,,2014-02-04,"Hepacivirus C isolate sP187542 polyprotein gene, complete cds"
KY620620,2017-03-11T00:00:00Z,sP162131,,,,,2014-02-05,"Hepacivirus C isolate sP162131 polyprotein gene, complete cds"
KY620621,2017-03-11T00:00:00Z,sP112932,,,,,2014-02-11,"Hepacivirus C isolate sP112932 polyprotein gene, complete cds"
KY620622,2017-03-11T00:00:00Z,sP178898,,,,,2014-02-12,"Hepacivirus C isolate sP178898 polyprotein gene, complete cds"
KY620623,2017-03-11T00:00:00Z,sP147765,,,,,2014-02-12,"Hepacivirus C isolate sP147765 polyprotein gene, complete cds"
KY620624,2017-03-11T00:00:00Z,sP158798,,,,,2014-02-12,"Hepacivirus C isolate sP158798 polyprotein gene, complete cds"
KY620625,2017-03-11T00:00:00Z,sP185290,,,,,2014-02-07,"Hepacivirus C isolate sP185290 polyprotein gene, complete cds"
KY620626,2017-03-11T00:00:00Z,sP187166,,,,,2014-02-07,"Hepacivirus C isolate sP187166 polyprotein gene, complete cds"
KY620627,2017-03-11T00:00:00Z,sP184044,,,,,2014-02-07,"Hepacivirus C isolate sP184044 polyprotein gene, complete cds"
KY620628,2017-03-11T00:00:00Z,sP115083,,,,,2014-02-12,"Hepacivirus C isolate sP115083 polyprotein gene, complete cds"
KY620629,2017-03-11T00:00:00Z,sP188756,,,,,2014-02-13,"Hepacivirus C isolate sP188756 polyprotein gene, complete cds"
KY620630,2017-03-11T00:00:00Z,sP109287,,,,,2014-02-14,"Hepacivirus C isolate sP109287 polyprotein gene, complete cds"
KY620631,2017-03-11T00:00:00Z,sP193290,,,,,2014-02-12,"Hepacivirus C isolate sP193290 polyprotein gene, complete cds"
KY620632,2017-03-11T00:00:00Z,sP165557,,,,,2014-02-10,"Hepacivirus C isolate sP165557 polyprotein gene, complete cds"
KY620633,2017-03-11T00:00:00Z,sP135879,,,,,2014-02-13,"Hepacivirus C isolate sP135879 polyprotein gene, complete cds"
KY620634,2017-03-11T00:00:00Z,sP128741,,,,,2014-02-11,"Hepacivirus C isolate sP128741 polyprotein gene, complete cds"
KY620635,2017-03-11T00:00:00Z,sP127335,,,,,2014-02-10,"Hepacivirus C isolate sP127335 polyprotein gene, complete cds"
KY620636,2017-03-11T00:00:00Z,sP118431,,,,,2014-02-19,"Hepacivirus C isolate sP118431 polyprotein gene, complete cds"
KY620637,2017-03-11T00:00:00Z,sP115255,,,,,2014-02-13,"Hepacivirus C isolate sP115255 polyprotein gene, complete cds"
KY620638,2017-03-11T00:00:00Z,sP117277,,,,,2014-02-17,"Hepacivirus C isolate sP117277 polyprotein gene, complete cds"
KY620639,2017-03-11T00:00:00Z,sP177977,,,,,2014-02-13,"Hepacivirus C isolate sP177977 polyprotein gene, complete cds"
KY620640,2017-03-11T00:00:00Z,sP179338,,,,,2014-02-18,"Hepacivirus C isolate sP179338 polyprotein gene, complete cds"
KY620641,2017-03-11T00:00:00Z,sP120855,,,,,2014-02-17,"Hepacivirus C isolate sP120855 polyprotein gene, complete cds"
KY620642,2017-03-11T00:00:00Z,sP170657,,,,,2014-02-17,"Hepacivirus C isolate sP170657 polyprotein gene, complete cds"
KY620643,2017-03-11T00:00:00Z,sP175997,,,,,2014-02-14,"Hepacivirus C isolate sP175997 polyprotein gene, complete cds"
KY620644,2017-03-11T00:00:00Z,sP195936,,,,,2014-02-17,"Hepacivirus C isolate sP195936 polyprotein gene, complete cds"
KY620645,2017-03-11T00:00:00Z,sP172448,,,,,2014-02-19,"Hepacivirus C isolate sP172448 polyprotein gene, complete cds"
KY620646,2017-03-11T00:00:00Z,sP158202,,,,,2014-02-18,"Hepacivirus C isolate sP158202 polyprotein gene, complete cds"
KY620647,2017-03-11T00:00:00Z,sP115443,,,,,2014-02-19,"Hepacivirus C isolate sP115443 polyprotein gene, complete cds"
KY620648,2017-03-11T00:00:00Z,sP182829,,,,,2014-02-19,"Hepacivirus C isolate sP182829 polyprotein gene, complete cds"
KY620649,2017-03-11T00:00:00Z,sP123807,,,,,2014-02-19,"Hepacivirus C isolate sP123807 polyprotein gene, complete cds"
KY620650,2017-03-11T00:00:00Z,sP134257,,,,,2014-02-17,"Hepacivirus C isolate sP134257 polyprotein gene, complete cds"
KY620651,2017-03-11T00:00:00Z,sP124446,,,,,2014-02-17,"Hepacivirus C isolate sP124446 polyprotein gene, complete cds"
KY620652,2017-03-11T00:00:00Z,sP145322,,,,,2014-02-25,"Hepacivirus C isolate sP145322 polyprotein gene, complete cds"
KY620653,2017-03-11T00:00:00Z,sP133073,,,,,2014-02-14,"Hepacivirus C isolate sP133073 polyprotein gene, complete cds"
KY620654,2017-03-11T00:00:00Z,sP146741,,,,,2014-02-14,"Hepacivirus C isolate sP146741 polyprotein gene, complete cds"
KY620655,2017-03-11T00:00:00Z,sP150610,,,,,2014-02-14,"Hepacivirus C isolate sP150610 polyprotein gene, complete cds"
KY620656,2017-03-11T00:00:00Z,sP133692,,,,,2014-02-28,"Hepacivirus C isolate sP133692 polyprotein gene, complete cds"
KY620657,2017-03-11T00:00:00Z,sP107292,,,,,2014-02-24,"Hepacivirus C isolate sP107292 polyprotein gene, complete cds"
KY620658,2017-03-11T00:00:00Z,sP171443,,,,,2014-02-17,"Hepacivirus C isolate sP171443 polyprotein gene, complete cds"
KY620659,2017-03-11T00:00:00Z,sP182421,,,,,2014-02-14,"Hepacivirus C isolate sP182421 polyprotein gene, complete cds"
KY620660,2017-03-11T00:00:00Z,sP197619,,,,,2014-02-14,"Hepacivirus C isolate sP197619 polyprotein gene, complete cds"
KY620661,2017-03-11T00:00:00Z,sP113214,,,,,2014-02-24,"Hepacivirus C isolate sP113214 polyprotein gene, complete cds"
KY620662,2017-03-11T00:00:00Z,sP105113,,,,,2014-02-17,"Hepacivirus C isolate sP105113 polyprotein gene, complete cds"
